reporter;flow;month;ntlc;parttr;qty1;unit1;val
324;2;201808;40012900;Malaisie;22680;W00;277020620
324;2;201808;40012900;Malaisie;110000;W00;1385103102
324;2;201808;40012900;Malaisie;110000;W00;1385103102
324;2;201808;40012900;Malaisie;44000;W00;554041241
324;2;201808;40012900;Espagne;90720;W00;1279059894
324;2;201808;40012900;Malaisie;11340;W00;1385103102
324;2;201808;40012900;Italie;90720;W00;1301385881
324;2;201808;40012900;France;158760;W00;2238354814
324;2;201808;40012900;Malaisie;110000;W00;1386280944
324;2;201808;40012900;Pologne;113400;W00;1626732351
324;2;201808;40012900;Malaisie;66000;W00;831663165
324;2;201808;40012900;Malaisie;22680;W00;277256189
324;2;201808;40012900;Italie;113400;W00;1617789859
324;2;201808;40012900;Singapour;22680;W00;277256189
324;2;201808;40012900;Italie;90720;W00;1294231888
324;2;201808;40012900;Espagne;90720;W00;1294231888
324;2;201808;40012900;Malaisie;110000;W00;1386280944
324;2;201808;40012900;Malaisie;110000;W00;1386280944
324;2;201808;44072900;Sénégal;392;W00;806400000
324;2;201808;9011129;Belgique;30000;W00;400000000
324;2;201808;87032320;Etats-Unis;1315;W00;117156468
324;2;201808;62059000;France;1500;W00;44595534
324;2;201808;62059000;France;1500;W00;31725540
324;2;201808;84182190;Belgique;1500;W00;105392696
324;2;201808;94042900;Togo;2000;W00;50669565
324;2;201808;9011129;Pays-bas;60000;W00;800000000
324;2;201808;9011129;Pays-bas;30000;W00;400000000
324;2;201808;44092900;Chine;411400;W00;1152000000
324;2;201808;9011129;Belgique;30,01;W00;400000000
324;2;201808;44072900;Sénégal;336000;W00;691200000
324;2;201808;52010090;France;164400;W00;2460230553
324;2;201808;3047900;Etats-Unis;6430;W00;25000000
324;2;201808;21011200;Etats-Unis;5840;W00;25000000
324;2;201808;21041010;Etats-Unis;1170;W00;25000000
324;2;201808;3047900;Corée, République de;24000;W00;400000000
324;2;201808;3047900;Corée, République de;24000;W00;400000000
324;2;201808;3047900;Corée, Rép. Populaire Démocratique;24000;W00;400000000
324;2;201808;9011129;Pays-bas;30000;W00;400000000
324;2;201808;84748000;Côte d'Ivoire;45560;W00;221117815
324;2;201808;39232900;Mali;44082;W00;275686141
324;2;201808;72044900;Inde;648000;W00;350090256
324;2;201808;21042000;Etats-Unis;24000;W00;400000000
324;2;201808;3047900;Corée, République de;24000;W00;400000000
324;2;201808;8013100;Inde;57050;W00;800002000
324;2;201808;39241000;Mali;15840;W00;239225297
324;2;201808;87042211;Mali;12350;W00;7000000
324;2;201808;94036000;Etats-Unis;1849;W00;315421260
324;2;201808;8013100;Inde;110000;W00;1200000000
324;2;201808;44072900;Espagne;486000;W00;115200000
324;2;201808;71049000;Inde;250000;W00;290000000
324;2;201808;8013100;Vietnam;540;W00;8000000000
324;2;201808;40012200;Malaisie;110000;W00;1385239545
324;2;201808;95030000;Etats-Unis;232;W00;26340403
324;2;201808;44072900;Côte d'Ivoire;160000;W00;173009165
324;2;201808;44072900;Mali;82;W00;88603089
324;2;201808;72042900;Taïwan, Province de Chine;60000;W00;43221019
324;2;201808;39241000;Mali;15840;W00;239225297
324;2;201808;87012010;Mali;10000;W00;33289578
324;2;201808;39241000;Togo;171;W00;1875000
324;2;201808;72044900;Inde;360000;W00;194635310
324;2;201808;61109000;Etats-Unis;273;W00;31005131
324;2;201808;3048900;Chine;70000;W00;2000000000
324;2;201808;49019990;Etats-Unis;137;W00;15561100
324;2;201808;39241000;Etats-Unis;343;W00;38956781
324;2;201808;8013100;Inde;52250;W00;800000000
324;2;201808;97011000;Togo;86;W00;1875000
324;2;201808;82055900;France;169;W00;8466882
324;2;201808;61109000;Togo;257;W00;1875000
324;2;201808;97011000;Belgique;232;W00;19759533
324;2;201808;94039000;Belgique;259;W00;22063943
324;2;201808;61109000;Belgique;246;W00;20958660
324;2;201808;39241000;Belgique;181;W00;15421820
324;2;201808;15111000;France;19000;W00;300000000
324;2;201808;84518000;Togo;86;W00;1875000
324;2;201808;10084000;France;200;W00;2500000
324;2;201808;3048900;Chine;72000;W00;1200000000
324;2;201808;72044900;Inde;522000;W00;282099240
324;2;201808;8013100;Inde;28720;W00;400002000
324;2;201808;72044900;Inde;450000;W00;243118233
324;2;201808;8013100;Inde;55970;W00;800000000
324;2;201808;72044900;Inde;216000;W00;116696752
324;2;201808;97011000;Etats-Unis;191;W00;21684681
324;2;201808;73101000;Afrique du Sud;120;W00;12500000
324;2;201808;94039000;France;169;W00;12012127
324;2;201808;26060000;Chine;151907330;W00;3,34803E+12
324;2;201808;9041200;France;50;W00;2500000
324;2;201808;97011000;France;337;W00;23648876
324;2;201808;61109000;France;153;W00;10740010
324;2;201808;61109000;France;152;W00;10802573
324;2;201808;8013100;Inde;52000;W00;800000000
324;2;201808;3048900;Chine;72000;W00;1200000000
324;2;201808;15119091;Inde;15000;W00;120000000
324;2;201808;26060000;Chine;147058480;W00;3,08022E+12
324;2;201808;26060000;Chine;175711160;W00;3,61997E+12
324;2;201808;84871000;Chine;5954;W00;107988000
324;2;201808;21041090;Inde;14000;W00;120000000
324;2;201808;28363000;Inde;1700;W00;120000000
324;2;201808;3048900;Vietnam;72200;W00;1200000000
324;2;201808;44219990;Inde;1400;W00;120000000
324;2;201808;26060000;Chine;154499680;W00;3,25432E+12
324;2;201808;84182190;France;2500;W00;720370686
324;2;201808;94036000;Cuba;7000;W00;148797363
324;2;201808;94036000;Cuba;8000;W00;142485293
324;2;201808;61059000;Chine;1500;W00;25000000
324;2;201808;61059000;France;1500;W00;25000000
324;2;201808;84182190;Belgique;1500;W00;105170460
324;2;201808;44219990;Inde;2000;W00;120000000
324;2;201808;52085900;Chine;17484;W00;426849608
324;2;201808;8013100;Inde;52700;W00;800000000
324;2;201808;8013100;Vietnam;82500;W00;150000000
324;2;201808;3031900;Corée, République de;56000;W00;50000000
324;2;201808;3031900;Corée, République de;48000;W00;100000000
324;2;201808;8013100;Inde;110;W00;2000000000
324;2;201808;26060000;Chine;148291720;W00;3,34071E+12
324;2;201808;26060000;Chine;175189390;W00;3,57525E+12
324;2;201808;26060000;Chine;156433390;W00;3,58412E+12
324;2;201808;26060000;Chine;173889540;W00;3,70714E+12
324;2;201808;84779000;Inde;627;W00;173648544
324;2;201808;26060000;Chine;151705010;W00;3,36497E+12
324;2;201808;27101939;Maroc;17078;W00;9010894
324;2;201808;26060000;Chine;154926730;W00;3,46444E+12
324;2;201808;26060000;Chine;153478100;W00;3,52105E+12
324;2;201808;15159011;France;100;W00;2500000
324;2;201808;8013100;Inde;53000;W00;1600000000
324;2;201808;73239990;Mali;9630;W00;25000000
324;2;201808;8013100;Vietnam;237580;W00;500000000
324;2;201808;3031900;Corée, République de;15600;W00;400000000
324;2;201808;8013100;Vietnam;100620;W00;150000000
324;2;201808;18069010;Mali;2716;W00;25000000
324;2;201808;38089119;Mali;1866;W00;25000000
324;2;201808;3056900;Corée, République de;24000;W00;400000000
324;2;201808;3056900;Corée, République de;24000;W00;400000000
324;2;201808;3056900;Corée, République de;24000;W00;400000000
324;2;201808;33030090;Mali;1800;W00;25000000
324;2;201808;8013100;Vietnam;239750;W00;500000000
324;2;201808;94039000;Etats-Unis;410;W00;46557225
324;2;201808;33061000;Mali;2701;W00;25000000
324;2;201808;3056900;Corée, République de;24000;W00;400000000
324;2;201808;12079910;Sénégal;17000;W00;200000000
324;2;201808;8013100;Vietnam;195810;W00;400000000
324;2;201808;8013100;Vietnam;253068;W00;500000000
324;2;201808;18010019;Estonie;22140;W00;400000000
324;2;201808;39241000;France;253;W00;17747084
324;2;201808;15119099;Etats-Unis;28000;W00;600000000
324;2;201808;15119099;France;1100;W00;150000000
324;2;201808;11029090;France;1100;W00;150000000
324;2;201808;64062000;Mali;400;W00;25000000
324;2;201808;26060000;Chine;159083472;W00;3,50505E+12
324;2;201808;3034900;Corée, République de;42700;W00;800000000
324;2;201808;15119099;France;18240;W00;300000000
324;2;201808;8013100;Vietnam;15100;W00;200000000
324;2;201808;97030000;Etats-Unis;7000;W00;37500000
324;2;201808;8022200;Vietnam;192230;W00;2800000000
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;Mali;6553;W00;34455446
324;2;201808;27101230;Libéria;33000;W00;173521836
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;Libéria;33000;W00;173521836
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;Libéria;7611;W00;40018952
324;2;201808;27101230;Côte d'Ivoire;25000;W00;131455131
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;26011190;Maroc;1520;W00;450219
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;Côte d'Ivoire;25000;W00;131455131
324;2;201808;27101230;Sénégal;4531;W00;23823084
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;Ethiopie;10441;W00;54901066
324;2;201808;27101230;France;25000;W00;131455131
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;73030090;Royaume-Uni;7;W00;1801400
324;2;201808;84099900;Emirats Arabes Unis;20;W00;5000174
324;2;201808;84314900;Chine;35;W00;1801053
324;2;201808;73030090;Afrique du Sud;15;W00;7500036
324;2;201808;40082110;France;90;W00;15798511
324;2;201808;49011000;France;160;W00;14551260
324;2;201808;25120000;Irlande;50;W00;7500197
324;2;201808;27101230;Côte d'Ivoire;24774;W00;130269029
324;2;201808;27101230;France;25000;W00;131455131
324;2;201808;71081200;Inde;264;W00;75833731500
324;2;201808;27101230;France;25000;W00;131455131
324;2;201808;27101230;France;25000;W00;131455131
324;2;201808;27101230;France;25000;W00;131455131
324;2;201808;27101230;France;25000;W00;131455131
324;2;201808;27101230;Mali;9041;W00;47539792
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;France;14855;W00;78112484
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;27101230;France;40000;W00;210328209
324;2;201808;84295100;Sénégal;18690;W00;429352308
324;2;201808;71023100;Turquie;11860;W00;3962027519
324;2;201808;71023100;Israèl;118;W00;1851184706
324;2;201808;71081200;Emirats Arabes Unis;76278;W00;24562950026
324;2;201808;71023100;Turquie;206;W00;207243076
324;2;201808;71023100;Liban;286;W00;193604774
324;2;201808;26060000;Royaume-Uni;1000;W00;2500000
324;2;201808;25309000;Maroc;441;W00;2500000
324;2;201808;71023100;Emirats Arabes Unis;24;W00;612297772
324;2;201808;71023100;Belgique;1003;W00;495318373
324;2;201808;71023100;Emirats Arabes Unis;1882;W00;933763686
324;2;201808;25049000;Canada;200000;W00;34640055
324;2;201808;84749000;Cameroun;14551;W00;62168491
324;2;201808;84742000;Cameroun;34000;W00;665394499
324;2;201808;26060000;Russie, Fédération de;38410000;W00;89052587960
324;2;201808;73110000;Sénégal;15000;W00;68750000
324;2;201808;84294000;Niger;35000;W00;534265937
324;2;201808;90158000;Afrique du Sud;98;W00;39958977
324;2;201808;85021290;Sénégal;1775;W00;100225950
324;2;201808;84264100;Sénégal;60000;W00;4757171617
324;2;201808;84262000;Sénégal;23483;W00;428089958
324;2;201808;84798900;Sénégal;18000;W00;163333655
324;2;201808;87059000;Sénégal;12000;W00;359111962
324;2;201808;27101921;Pays-bas;18000;W00;94761622
324;2;201808;73110000;France;18300;W00;153605266
324;2;201808;26060000;Australie;2;W00;90070
324;2;201808;71081200;France;42430;W00;14045339834
324;2;201808;87051000;Sénégal;1400;W00;471409799
324;2;201808;26060000;Royaume-Uni;4;W00;90044
324;2;201808;84733000;France;10;W00;1247251
324;2;201808;87042320;Niger;13600;W00;136721598
324;2;201808;26060000;Royaume-Uni;267;W00;90044
324;2;201808;22019000;Canada;110;W00;2251095
324;2;201808;26060000;Australie;1;W00;90070
324;2;201808;26060000;Australie;1;W00;90070
324;2;201808;26060000;Australie;1;W00;90070
324;2;201808;26060000;Australie;1;W00;90070
324;2;201808;26060000;Ukraine;37646280;W00;5253197555
324;2;201808;71081200;Inde;343;W00;1,03618E+11
324;2;201808;26060000;Ukraine;25902310;W00;3602767755
324;2;201808;26060000;Royaume-Uni;674;W00;90044
324;2;201808;26060000;Royaume-Uni;267;W00;90044
324;2;201808;71081200;Inde;307;W00;89839273240
324;2;201808;26060000;Australie;1;W00;90070
324;2;201808;26060000;Australie;1;W00;90070
324;2;201808;26060000;Australie;2;W00;90070
324;2;201808;26060000;Australie;2;W00;90070
324;2;201808;26060000;Ukraine;39194160;W00;5445401000
324;2;201808;73110000;France;8091;W00;76186239
324;2;201808;22019000;Canada;10;W00;1080632
324;2;201808;71081200;Emirats Arabes Unis;2504;W00;829918849
324;2;201808;39264000;France;168;W00;10805255
324;2;201808;90249000;Afrique du Sud;100;W00;9010894
324;2;201808;26060000;Ukraine;25747490;W00;3563840672
324;2;201808;61091000;Suisse;97,95;W00;15341205
324;2;201808;26060000;Royaume-Uni;40;W00;90044
324;2;201808;26060000;Ukraine;39407470;W00;5581937131
324;2;201808;26060000;Ukraine;22154180;W00;3150361090
324;2;201808;26060000;Ukraine;28773,72;W00;4065761657
324;2;201808;26060000;Ukraine;29026300;W00;4160258382
324;2;201808;26060000;Ukraine;39474010;W00;5507180328
324;2;201808;26060000;Ukraine;30988880;W00;4289328041
324;2;201808;84825000;Ethiopie;231;W00;19271269
324;2;201808;87041090;Pays-bas;23000;W00;706663215
324;2;201808;87051000;Sierra Leone;13000;W00;519556810
324;2;201808;71081200;Emirats Arabes Unis;3682;W00;1192303031
324;2;201808;71081200;Emirats Arabes Unis;56791;W00;18210937127
324;2;201808;71081200;Emirats Arabes Unis;11557;W00;3727401547
324;2;201808;71081200;Emirats Arabes Unis;1002;W00;323168327
324;2;201808;71081200;Emirats Arabes Unis;19417;W00;6252639040
324;2;201808;71081200;Emirats Arabes Unis;524;W00;173456471
324;2;201808;87041090;Pays-bas;23000;W00;731446961
324;2;201808;84186900;Chine;40;W00;2701314
324;2;201808;85285900;Canada;20;W00;162078822
324;2;201808;73110000;France;9700;W00;76186239
324;2;201808;87041090;Pays-bas;47450;W00;5632627216
324;2;201808;84279000;Niger;7920;W00;534265937
324;2;201808;84264900;Pays-bas;70200;W00;5512424419
324;2;201808;84264900;Pays-bas;48000;W00;6035177999
324;2;201808;84295900;Afrique du Sud;182420;W00;11077869668
324;2;201808;87033319;Sierra Leone;5880;W00;615332242
324;2;201808;27101925;Pays-bas;40000;W00;127386400
324;2;201808;27101921;Pays-bas;13000;W00;68441016
324;2;201808;27101921;Pays-bas;15000;W00;78972448
324;2;201808;27101921;Pays-bas;40000;W00;210586107
324;2;201808;27101921;Pays-bas;40000;W00;210586107
324;2;201808;27101925;Pays-bas;40000;W00;127386400
324;2;201808;27101925;Pays-bas;40000;W00;127386400
324;2;201808;71081200;Emirats Arabes Unis;103263;W00;34359188489
324;2;201808;27101925;Pays-bas;40000;W00;127386400
324;2;201808;85442000;Liban;5,5;W00;8104739
324;2;201808;85291000;Australie;6,2;W00;617160
324;2;201808;71081200;Belgique;571;W00;189250664
324;2;201808;64011090;Chine;20;W00;1260613
324;2;201808;62032200;Chine;20;W00;1350657
324;2;201808;97011000;Chine;12;W00;1890920
324;2;201808;84713010;Chine;4;W00;1800876
324;2;201808;94049000;Chine;2;W00;1800876
